UserId,ItemId
541,2925 1252 378 37 1872 326 1964 273 3065 860 2654 1525 2718 1450 2545 1366 1602 1550 1798 2730 3013 1232 695 2094 383 2882 638 1572 2203 1140 2146 952 2966 1851 1834 2077 208 2254 3082 595 2959 21 157 1072 1562 940 2264 2202 798 393
542,87 886 662 893 1928 2529 631 27 1913 1 420 76 2386 1176 1135 501 523 2841 2601 1986 713 707 14 305 189 2126 200 10 1788 1501 2148 2711 3139 538 1417 349 2270 2092 597 1597 2382 257 1771 2203 100 2748 423 1243 1979 594
543,174 965 1964 1499 304 1709 58 2024 2273 2022 3139 243 1342 143 2279 2557 861 1413 2488 776 4 533 1832 1374 664 95 801 267 1358 1602 1001 2298 253 98 2213 84 311 21 970 2073 654 1525 2908 2089 1870 35 1708 348 1107 168
544,179 2409 3075 443 2289 1596 2269 2243 897 1229 3113 2035 2000 158 1978 1931 1905 1817 122 1346 2725 954 2588 2523 2824 2827 1569 1389 1051 2394 2607 819 1535 1540 1210 2691 139 1322 2617 118 1598 1023 33 2853 1574 300 22 3198 1794 2158
545,1432 2555 3196 182 179 2294 1394 868 2309 194 1412 2650 2235 1598 1518 1588 1567 2267 1549 243 871 383 153 201 1472 572 1118 2383 2375 427 2588 1680 1145 677 949 2513 1181 1592 2341 253 86 2114 92 94 2696 2792 2910 595 1603 2193
546,185 439 119 7 349 438 99 898 94 260 153 243 415 1724 169 2875 2661 170 805 372 59 1077 229 198 1555 857 1145 2726 512 3073 91 2569 2243 2910 1356 186 1521 142 2611 1102 1 1827 2451 3085 1739 334 271 496 1981 1890
547,2955 82 83 86 39 97 2499 2195 2152 151 1959 174 1658 1523 1448 21 262 435 383 559 891 315 449 1918 95 1186 488 517 285 478 179 1436 535 177 2636 81 2651 16 2313 3011 1404 1 1518 723 411 1171 1892 272 443 253
548,1492 1320 773 761 2635 720 1964 2844 2664 3116 118 2942 109 661 550 76 2803 1709 578 6 18 1277 192 2361 973 1035 2965 2413 2327 2320 2457 1114 1139 822 241 2163 888 2195 272 1145 426 910 3047 598 2235 58 138 339 2618 435
549,151 370 716 3125 1742 546 549 165 985 2528 608 414 630 254 2892 314 46 315 1586 60 85 460 784 115 446 564 2867 682 17 719 2161 1708 383 1722 1043 634 145 53 473 854 2774 268 134 11 2532 2213 874 83 1991 1347
550,271 383 375 1772 590 26 891 297 1202 1617 11 985 2129 962 2102 2091 922 1127 2765 2834 1848 394 86 651 1852 1551 103 467 2652 1511 427 1498 422 601 61 1991 1918 2531 1888 2400 1799 1432 2137 21 328 868 938 641 1394 2925
551,991 11 21 1603 2650 427 39 1856 943 86 1964 888 1358 3079 565 17 1852 2294 179 415 1960 957 186 2472 2588 761 6 102 507 67 1065 1494 2 517 2997 1588 719 1679 174 98 13 3195 1521 26 541 2100 580 3011 273 2375
552,2703 2893 1677 1553 1115 2625 383 2603 345 2598 341 2591 1524 202 323 1076 1169 603 2288 553 1406 539 2386 2426 2493 959 3125 1298 1995 3118 786 71 1775 3076 1316 751 2064 1382 3038 3021 1736 1735 2980 2972 684 682 1693 190 612 461
553,922 2819 102 709 107 233 335 134 2134 1794 1576 1579 297 891 1848 411 2394 90 2652 1625 1521 427 1735 541 3018 2056 72 1171 745 1357 2947 608 2546 870 151 11 58 314 1197 26 186 1 2664 893 559 375 1688 271 1892 1399
554,2673 348 151 558 1383 2195 1310 277 2447 60 1 2697 1042 2411 1249 175 39 1171 44 1084 1532 1717 213 1739 134 1631 2000 1524 449 1523 2054 353 82 21 2652 544 414 253 2528 922 2005 1255 709 354 97 919 705 1852 1901 284
555,593 886 566 877 1171 1252 1453 83 610 1540 3016 530 1814 2862 2033 2047 372 2169 211 2564 2611 1383 446 2136 496 65 2699 608 2141 1510 870 662 1922 2412 484 218 130 376 2827 3195 3193 305 1339 2524 716 559 2451 893 2230 1353
556,172 76 1907 3098 850 1631 233 213 1497 39 348 1419 1030 1052 1454 1077 22 3185 1091 717 1854 349 2557 2552 2476 435 438 2411 533 2651 580 598 2143 2092 2044 1960 2397 1752 2228 49 2547 957 1489 1480 817 2564 83 486 1046 1174
557,336 384 1771 2896 3058 3054 1135 873 876 1550 257 928 1464 1001 1321 432 37 1097 411 671 592 84 2511 2394 520 241 14 707 713 723 1954 738 3075 2157 643 2313 331 1221 1913 728 638 1621 798 152 107 1399 2488 87 1754 2654
558,2528 2772 3122 727 1369 612 324 3177 649 3181 1116 2513 2161 4 672 488 1782 1404 2660 1429 1294 2510 2394 582 131 1904 1193 3111 1198 781 851 187 739 1830 1032 44 46 763 151 1229 2866 2909 1363 891 197 2325 1299 353 2152 1106
559,0 211 2930 115 1908 2522 22 1654 2389 254 1938 2986 206 698 259 1414 2787 6 1171 791 2130 535 3008 127 2264 1070 2220 290 2632 273 512 2375 350 1377 1369 2718 926 2129 267 272 502 176 634 20 2362 414 128 2693 3182 326
560,1621 954 429 1174 1283 985 1771 1169 1551 2285 723 1079 271 1083 682 278 709 266 925 1238 80 543 2408 2419 3107 1851 1979 1257 1220 1420 902 481 480 641 2499 962 3151 823 1464 939 3099 107 651 930 1074 1125 2859 2167 621 1732
561,305 27 1388 2 175 4 2970 151 213 1322 239 257 56 1259 1248 1187 2652 1464 425 411 134 1221 2677 2654 1525 2544 841 63 798 1833 740 738 2148 2157 681 83 2271 93 2324 3075 2454 1097 1115 535 1548 516 1519 348 1979 170
562,1 354 1954 1166 2236 422 2733 2213 448 1039 868 554 2202 889 962 64 2336 1227 1220 823 2276 2147 2423 2135 1683 1383 3125 2930 839 783 3181 394 487 50 1654 145 1156 54 53 2309 983 558 840 82 44 2510 749 151 2195 1198
563,21 610 35 88 7 997 9 244 1351 879 448 2476 213 460 230 694 175 271 2309 201 155 1941 2498 1154 348 523 92 51 134 4 2611 2946 528 1135 362 919 2735 1339 1176 1259 2115 1043 2 83 2006 1736 1148 2801 2706 1331
564,3102 3098 2539 2513 86 1891 1608 2461 45 2292 17 3188 21 20 2588 879 987 2472 3105 485 1310 2417 685 1665 497 1198 1211 1536 562 155 2006 2562 2447 449 1518 1590 1229 11 1255 1683 315 274 641 549 1892 838 2251 1668 1004 265
565,1775 2003 1736 728 1525 1693 2654 411 405 2752 1954 1393 2829 354 113 1319 2386 2753 2572 1478 2151 1189 1727 523 1402 1232 723 2029 2459 11 9 1977 965 2767 3030 58 2569 1233 230 1464 1176 2981 2157 790 2665 84 2713 562 1322 1811
566,577 1450 1809 2882 761 1775 786 10 964 7 1544 1240 539 124 2203 362 1164 1477 1500 2270 21 731 326 1422 36 2519 1225 346 145 422 748 2543 19 2748 2761 3030 25 2275 1342 1486 1296 2916 17 1120 27 1811 3129 2895 599 3011
567,262 874 1635 812 1422 1819 1383 621 2170 535 145 499 1043 362 388 155 1072 2370 1211 1084 1300 928 680 175 1287 1052 1020 2179 937 2269 3169 2515 162 1769 1347 437 2630 1258 1059 1654 2251 549 478 2054 894 1798 2022 2092 2774 23
568,1365 1959 3064 2741 1532 2412 1892 2039 2200 949 687 1925 1030 486 837 2233 2542 1197 1736 414 53 2782 817 1960 34 1082 2909 279 2996 1814 28 2816 2423 1106 2933 1667 134 2461 1312 908 1683 2 965 47 2292 1679 1396 549 1144 2185
569,173 1474 891 134 558 21 698 67 860 2694 1579 1082 129 2684 823 354 1041 6 273 2930 1819 427 96 2023 2472 943 763 102 1835 256 811 2276 70 213 565 2642 1089 2226 2184 1394 328 1303 865 720 44 2834 138 928 94 404
570,1 1251 1114 1394 1493 273 31 248 910 435 3125 150 856 3185 666 4 502 11 1239 2238 2091 36 243 94 256 2875 690 2930 2044 569 1065 1846 1481 680 1127 550 761 20 1474 93 134 1069 2588 61 936 933 3110 2248 270 1833
571,290 442 425 2834 2148 2129 1321 200 3034 728 1899 192 733 2198 2495 2950 1340 1550 2013 1176 2078 2124 30 2895 1160 54 880 2336 2315 2679 594 1651 64 2272 3129 510 103 2 105 964 1500 614 2386 115 633 640 1683 1584 459 2548
572,67 2461 1967 1642 22 1856 1740 387 38 2757 1145 1243 1102 713 2244 2207 438 663 448 3117 2824 1358 56 2996 94 749 694 1540 1525 2881 2908 411 1194 1117 3185 993 1118 361 431 1995 1430 1351 33 2446 1497 1687 54 1293 129 243
573,1 461 4 411 395 1044 1648 45 2529 1540 173 104 170 100 198 257 1283 596 372 83 1077 2412 2752 1040 716 546 191 72 1964 1174 11 707 2230 1243 335 61 857 88 1365 87 1107 143 1771 526 139 76 231 2531 561 2861
574,709 1079 242 2839 1118 2854 1171 1160 1070 138 137 1149 153 3042 2719 979 309 2649 91 535 2294 2375 1764 450 2438 0 880 3073 3164 1487 356 357 2235 3168 1059 259 1029 411 1385 2091 163 98 753 186 44 1682 211 1073 409 36
575,1323 2392 621 1210 22 1863 598 166 938 562 1331 1840 1621 554 1396 153 879 21 1008 1211 1448 2547 83 1562 1631 2503 3052 1373 40 39 1171 2136 2039 1744 517 1172 198 209 1638 11 174 213 3011 942 2574 471 2625 484 712 92
576,170 1879 720 1116 174 335 805 1576 2719 0 702 85 410 382 153 1518 52 942 67 990 2294 20 993 1832 61 2646 387 1171 94 7 1077 881 598 478 192 3107 92 2715 1995 304 2531 179 1102 3021 9 1860 2564 1603 88 2942
577,259 674 335 225 350 1346 1095 868 1413 20 2719 72 185 3061 2887 2890 2278 2979 315 268 2285 1201 677 702 990 1059 311 1456 1185 93 58 278 2296 1190 2071 1813 2312 187 1350 357 54 1286 36 179 338 1148 3051 697 625 839
578,145 54 1576 2079 2129 87 1135 1116 1111 800 2511 605 2628 20 592 170 3113 349 2896 2526 1429 931 31 1153 38 350 1321 191 9 2394 2677 1243 1791 2665 1160 356 197 84 602 66 1413 187 390 1729 374 3069 1401 2056 1003 2390
579,306 1254 1722 629 254 876 1145 1476 683 267 429 1118 338 6 2038 2146 2522 1555 1510 645 898 2071 1062 137 1369 1670 2894 570 1658 2896 590 2294 186 2595 1092 867 1711 1247 557 627 1079 1165 690 12 2211 383 2751 1551 2110 192
580,1536 1243 1 2834 290 2721 346 1512 2488 2389 1844 1908 1954 127 590 680 649 1014 1015 36 1430 2196 1247 3181 2647 1466 2971 2452 2542 2461 1991 949 1358 578 17 3182 1416 2130 1736 92 4 179 2375 2779 520 509 1534 78 197 1960
581,21 0 2440 2134 938 1202 11 98 1014 86 30 153 67 152 1879 335 179 92 590 17 125 51 1335 94 1447 37 2333 56 171 85 456 1496 46 1107 5 928 1118 422 79 81 1015 517 1432 3163 182 122 1835 1464 1224 206
582,1525 627 2654 516 1232 2121 4 1366 1882 250 640 2176 1771 1811 2271 2481 2896 1034 326 1605 2319 1701 2603 338 3063 1922 1833 860 2313 2299 2629 1533 2383 33 2318 2 2595 876 56 1276 523 143 21 2970 754 270 1744 2866 271 1107
583,1965 2693 2105 2646 145 2546 2766 1997 1555 880 2174 915 2581 3122 1500 1831 990 103 1176 1413 1335 2309 647 1296 665 1286 2297 69 1043 368 2244 58 388 2202 2901 20 1120 1401 2959 3035 2129 2196 2295 812 2834 719 2877 308 1993 165
584,1077 2526 723 1170 591 1555 2546 415 2034 2028 279 98 987 206 865 902 174 302 2408 685 38 20 99 800 1450 2562 990 77 817 1520 535 1017 523 198 2939 209 1957 1981 2790 693 2603 2563 538 1832 3036 340 404 1464 1432 1603
585,1648 639 814 3098 1539 214 256 1478 83 764 528 665 3130 2947 931 1743 1403 1628 837 1355 96 76 1110 2003 1077 2574 1417 294 2233 685 3193 1027 1811 997 1536 3062 1167 697 19 1823 2528 841 285 63 0 1374 2454 835 1869 1066
586,798 1 9 1221 7 1339 206 427 50 1607 63 87 1747 627 3038 103 708 1813 841 1893 1775 767 2157 712 257 1866 2394 192 27 894 819 1135 537 38 523 1994 503 20 567 173 665 460 151 2764 287 709 270 1605 1277 271
587,2269 1237 1942 460 954 1127 411 64 898 2297 1912 1424 1447 1375 1665 844 2268 30 591 590 2197 1898 2546 259 598 2452 1280 1251 2463 1095 2719 2734 2646 1247 185 187 1724 217 1346 1015 1350 197 2851 1013 2859 1369 998 93 990 32
588,562 124 776 1752 1534 1342 10 2128 383 82 2447 205 358 543 962 2056 2907 2580 368 17 1740 134 1331 2100 58 689 85 2098 2074 2820 422 1915 1835 1413 2147 1670 535 808 27 3188 986 448 1977 2646 2006 30 922 271 2023 1260
589,763 1532 722 2879 890 213 10 754 267 2339 2445 3041 2824 3185 1260 3085 1043 698 348 2504 851 2526 1752 1707 2899 947 1401 530 2870 174 59 2093 2867 67 1050 2207 390 3002 535 1995 2257 460 1046 2476 448 39 1331 1358 368 1010
590,282 2496 2290 496 2279 1711 1553 507 1292 1298 1951 3024 516 2490 2856 1532 3030 1525 593 631 1403 10 1409 776 764 454 2412 1094 1614 2013 1053 1097 1036 95 1604 2451 451 1489 2896 2459 462 2465 973 964 134 351 1986 947 1249 2725
591,754 2386 723 728 2662 1775 61 748 2654 1232 953 1533 37 2572 2000 27 823 114 684 1214 508 2254 1986 1176 554 2281 1331 2959 378 640 366 1556 360 1220 731 3035 39 2270 2990 1922 33 2317 58 1913 1992 241 2545 156 338 1164
592,1030 2488 2199 92 2470 207 245 852 1682 28 348 365 491 590 1798 621 2375 2889 69 557 2721 1297 1224 380 39 1236 0 1358 2716 1292 179 1472 1497 163 730 1069 3185 2313 362 2022 1912 1207 1388 368 535 317 1232 790 3011 170
593,276 2419 173 2243 1171 709 3185 762 1277 533 517 513 1358 1964 2564 1938 153 2812 229 2770 939 88 1414 2710 891 1892 1110 864 861 191 174 1059 243 182 2735 922 411 3050 1357 2705 64 1717 2 685 160 775 137 106 441 1237
594,965 185 2423 431 408 382 2718 1160 1220 340 253 267 1316 170 2113 143 1402 1964 1971 1576 981 54 1525 1004 87 861 820 114 805 768 876 35 85 1088 2442 2772 841 206 852 274 767 352 1550 915 1647 649 83 2651 478 58
595,1918 387 1673 1710 2376 166 1832 351 2292 1030 2089 1964 2076 16 18 22 3198 268 979 1145 1178 872 529 1111 99 1350 404 1400 2950 1494 1511 2531 597 574 537 1967 1619 45 593 3098 1454 1421 13 693 3005 98 2294 32 2223 893
596,335 271 2557 2848 405 2034 1450 817 1546 1596 1134 2093 1086 857 2220 1811 1014 1109 1720 543 2685 250 185 2222 3166 175 98 3099 1340 2726 730 595 1107 1767 1947 719 1701 2978 2167 392 294 129 495 415 2469 2925 1535 1732 2649 1738
597,2301 2480 93 374 1169 529 2326 2719 75 805 137 3107 715 11 1185 1598 1427 922 435 1764 3079 2433 641 1858 2741 1491 1148 1257 597 1672 622 530 1350 88 2526 1722 179 1961 1118 816 683 1273 651 90 49 502 938 254 915 2564
598,2737 1536 2022 2393 6 2204 245 1386 2009 680 1829 832 54 1139 1685 16 812 1174 3050 763 43 1046 1727 2636 596 172 1844 309 348 145 1426 21 1335 99 67 2463 1314 3060 170 2887 2246 380 2403 2008 324 1799 64 1087 1107 664
599,2301 85 1717 887 1148 291 2116 382 1270 779 411 1146 452 559 716 1610 3084 1635 1357 1369 705 2184 185 1041 354 1257 2962 544 874 1568 535 854 1258 102 1668 1198 2501 2008 1250 1222 2977 1590 175 1908 1579 2837 2135 1940 253 1767
600,1417 2959 1760 1499 108 1041 2545 709 536 2803 2757 1588 37 827 387 869 21 2510 83 115 1709 1906 2276 13 1934 38 1832 92 579 2635 256 282 2264 950 1819 915 519 2942 1442 877 720 265 2769 1475 874 1139 2980 1883 854 758
601,719 165 1590 1819 1921 1888 2074 1487 102 151 2708 1041 1898 39 747 2251 1734 1255 1258 3010 768 1371 92 1198 1015 166 1434 2292 1438 905 363 1911 1020 354 597 2655 2632 949 388 415 64 2990 34 2383 2116 411 259 705 1960 271
602,2129 2950 981 315 290 1243 54 230 1201 31 4 253 2889 765 382 145 3125 1088 254 965 841 2654 1713 487 93 1395 1316 2185 733 1715 768 1596 2488 354 185 270 1220 1469 448 866 3108 267 1523 503 1042 9 837 36 978 839
603,9 516 1833 1964 2401 841 2383 2017 910 378 2896 411 27 2056 876 2176 3177 2129 432 4 2493 1 1321 1232 1337 1221 170 173 2772 754 599 3030 592 2631 3038 1680 1695 66 56 1813 1544 860 338 110 232 2601 1754 1133 1174 1474
604,2373 30 939 368 1548 1819 2028 2094 1087 1851 1303 1936 815 1020 800 506 2632 978 902 716 145 2124 2469 1340 1089 176 2539 2960 1821 1342 276 48 1015 1914 2207 754 2334 39 175 27 2764 443 50 2568 2622 1912 1959 812 241 897
605,1498 411 674 2113 449 374 314 353 335 529 546 1257 915 435 646 151 2741 1868 39 719 2375 651 104 152 2220 408 205 191 1077 1091 762 89 1720 1981 1118 253 85 134 1869 129 580 1204 315 1741 756 2049 3069 565 248 2228
606,2415 60 2408 536 530 2636 934 368 38 2026 286 492 28 282 827 309 2207 67 683 1135 641 2909 1178 128 1185 3088 1948 3081 1569 99 2366 1041 1510 989 52 2532 2200 39 739 1879 1722 888 1888 21 816 1717 2955 1951 2219 168
607,3077 139 2965 1422 1439 2289 274 290 1043 362 1052 447 2732 1736 2151 2063 2602 2490 1360 2901 2018 705 536 2727 1229 45 2190 1087 2389 2077 2930 1678 1794 1284 425 2167 1414 1331 1610 1978 282 699 588 1975 2508 1385 3069 1811 275 1365
608,50 473 482 1221 1149 1112 1097 1090 61 1043 2306 959 3125 33 870 812 737 686 3181 6 2847 1 259 270 273 2050 2038 2526 190 1985 1766 1610 0 1536 1424 2837 460 356 106 411 350 2439 1849 2792 2265 1276 800 877 1568 2293
609,81 1337 27 2696 88 3149 1412 642 592 627 1605 3075 2866 278 1833 2450 1109 1051 1418 2654 738 1994 7 9 271 2896 411 1607 317 865 1811 748 595 338 1680 3011 561 358 2569 1944 2629 2410 174 2908 2386 668 924 2918 2006 1319
610,2718 1097 2934 2563 1890 2546 3149 2542 2569 756 2562 309 180 715 1106 110 1251 591 1813 3088 408 53 859 1474 2531 114 2127 1665 1135 592 460 880 951 350 2408 1892 2410 435 3021 2064 1170 681 1743 3064 262 1121 351 2159 444 87
611,411 639 330 59 979 354 1086 2497 26 422 544 145 448 17 2158 3162 2 404 21 3166 427 67 2292 155 823 1518 800 761 104 103 3042 1740 279 1144 651 1891 1856 1852 288 1826 82 719 1404 993 1683 30 2117 1892 1432 0
612,2499 50 368 1879 874 122 763 309 273 2414 719 2527 1082 672 979 262 1717 44 145 205 372 4 382 1480 565 651 2375 1042 673 2618 129 1294 891 1617 51 2079 648 2326 768 2575 353 1103 165 1369 3125 291 36 1274 435 94
613,705 403 34 2757 733 115 1041 1674 2454 2287 1038 17 370 1848 2236 268 549 354 978 1239 414 1260 487 2523 866 1198 904 1270 2220 1284 608 983 926 1086 2423 853 1108 870 1990 528 682 784 3160 1892 1733 559 1018 448 461 415
614,1918 102 1683 394 2100 104 354 2423 636 1330 1772 1576 1492 11 962 291 1598 2292 868 871 3188 239 1852 719 1415 179 1878 1682 53 174 253 142 2997 1432 2788 3160 248 3057 3069 347 1511 2229 2450 36 1414 1588 1995 1041 2603 1379
615,174 2318 2440 2450 30 2129 1848 1819 1733 1720 23 1176 20 651 625 2910 3032 591 191 10 418 368 206 796 3160 1229 2130 340 438 1558 1174 1079 262 68 138 1260 0 2044 179 358 653 9 1764 2526 213 861 1038 847 1715 2699
616,2158 1242 370 558 2315 1531 477 2382 1448 165 1284 1464 525 1908 1204 2574 923 1919 648 2565 2336 53 1144 2375 909 2503 2630 957 978 1707 869 3108 1243 1185 46 2782 1586 2454 179 459 1257 2593 375 2960 1821 2581 817 1430 145 1976
617,59 965 1586 1568 145 1635 448 1908 1087 209 1017 997 84 821 2397 2525 2526 690 723 781 2557 175 481 978 545 2008 3103 51 3193 2685 1743 2661 1821 907 1738 2574 2065 686 874 47 2946 1907 2607 1347 612 2339 1158 228 1701 3124
618,597 680 723 349 1729 672 3001 854 1287 128 1965 874 1555 2522 559 16 1542 211 1350 2840 1483 488 1227 1768 1015 781 1236 2636 2000 21 1032 1041 46 18 1840 1 1453 1404 2939 39 2541 1798 554 2423 1576 282 1588 898 2013 593
619,2667 1907 350 282 2673 1798 1799 1043 264 2227 249 1736 1327 2454 1707 3081 223 2930 361 2233 3037 1227 2867 663 2525 2960 545 67 536 1448 496 951 2026 1536 470 2774 2523 1997 1166 1144 2354 1955 2721 2727 2617 387 909 365 2488 1284
620,2270 549 1415 2572 523 1388 2901 1572 495 1339 2386 2173 844 2877 1176 358 498 1063 1500 1021 1939 919 68 1478 1265 631 1659 552 63 463 326 1553 953 866 2247 2555 504 2202 1319 1120 1164 2764 2258 145 1787 1922 20 2406 128 100
621,39 816 1106 2403 168 739 1677 842 302 1687 17 1158 1041 213 1 1510 1054 719 2651 137 716 535 152 1238 1139 2300 1155 1389 309 2770 365 759 939 36 2887 51 1934 486 438 108 3196 694 421 1658 52 361 2415 1047 1427 2488
622,694 309 315 1603 931 87 411 20 3064 151 1116 1879 427 1892 756 841 3005 2513 83 503 1936 1469 861 1120 21 2845 3186 805 16 537 1363 66 800 89 4 374 1679 744 1518 36 2787 2528 856 2294 185 1 2079 23 3032 2646
623,387 2472 1555 2587 106 1567 262 291 346 351 3061 357 374 747 3002 411 415 435 2901 481 1598 542 557 2801 636 1415 1377 1369 1303 75 1259 1257 2079 2100 2116 129 1084 3197 1856 1441 943 927 2300 2301 881 2326 2341 1469 1831 1609
624,2957 126 177 1284 838 454 2539 3039 2278 1270 747 709 2959 2947 2090 689 937 815 1415 1414 497 1359 1357 2976 3069 1041 2389 900 60 417 3187 279 1148 1567 412 2930 2709 129 1531 2892 922 559 102 1491 3165 3162 1978 2452 1848 1794
625,2230 2677 241 1605 592 27 2271 3038 366 2028 3034 305 539 1332 38 2882 1584 952 876 2121 1412 2440 2572 323 659 278 3118 7 326 1232 1164 712 738 83 1450 87 208 2654 287 1135 2138 2254 1235 897 1077 1994 2965 2319 271 2481
626,241 2901 10 405 1775 638 1500 11 523 539 1 4 61 1553 2882 1653 3030 1233 2063 1525 633 0 786 418 697 58 54 2654 39 29 2202 378 2959 1021 124 2519 1063 390 637 1289 43 36 1922 754 1297 63 592 271 2834 1265
627,1366 113 330 649 279 2452 63 1095 3122 2887 1156 2546 902 1768 1447 2027 880 2622 66 1724 814 7 949 854 1993 1576 800 411 2892 206 448 1111 1938 358 422 3179 1286 477 1421 103 544 2664 2318 1120 46 393 625 203 2403 1061
628,142 1173 2252 1238 1120 168 1236 2646 641 2803 2331 417 2546 2854 1405 1891 1551 1631 1888 2959 2618 1092 309 2815 2245 2338 44 979 291 145 165 1160 1598 1611 1832 1116 1470 1217 3169 2077 1940 1492 2034 58 348 2792 3196 974 1965 383
629,87 1251 155 1559 4 84 1747 170 278 2389 36 38 503 61 1097 46 56 206 2866 885 208 756 1416 181 11 598 460 9 3021 1882 3186 3032 259 1493 699 63 305 179 546 738 1399 957 928 622 315 2665 942 3113 2865 2368
630,1819 2757 0 1348 16 3166 437 567 1293 11 2419 579 2220 137 565 138 65 2803 179 1834 2389 1823 776 478 346 1497 513 294 936 1171 2812 838 1091 597 990 8 1679 939 2023 1405 1499 2300 1430 2908 273 5 2721 1780 2737 2126
631,497 596 153 348 198 67 1581 1304 2383 229 939 1273 2279 2459 1717 93 857 1834 506 2557 1948 962 58 1467 2619 2960 2392 1586 365 1567 170 276 722 2419 384 2315 265 129 957 1110 2029 693 2885 90 2720 2652 2812 405 2685 723
632,2129 915 2309 354 1682 844 985 3042 151 2504 709 394 2292 53 268 922 1402 660 3079 1498 3098 0 414 1567 413 39 1598 758 962 827 1794 429 768 3057 2819 3085 682 253 435 1586 669 2024 82 1238 597 1042 645 1174 1603 891
633,1834 2617 1821 609 1196 1193 2245 271 279 53 2238 1955 1124 2382 3169 2331 2077 515 1087 1032 1329 1424 817 781 2886 1448 2774 673 2150 2939 2766 1563 189 1597 3001 886 1243 1239 680 1483 1171 1625 707 1347 2603 1863 2154 2129 1729 2533
634,94 928 485 467 1707 2433 129 826 881 2313 1211 2531 680 128 51 273 544 410 49 291 67 2546 1441 1586 1097 2512 2375 374 1236 537 1610 452 3006 943 974 717 151 449 92 758 93 2301 481 106 197 2309 702 3174 1320 84
635,1555 3179 1938 382 664 210 150 481 91 964 1120 388 1236 1563 2023 1493 279 58 1335 340 1329 185 1185 315 309 3005 163 89 831 1892 337 397 1003 814 1369 4 2235 2279 2154 1413 2646 1250 2079 476 2919 2710 411 207 1724 393
636,3052 2702 2442 282 1110 12 121 243 809 79 272 2848 28 528 285 2352 2701 479 661 879 1581 491 690 213 2393 520 1743 1563 10 2277 22 93 1907 2243 857 2413 438 2726 92 245 9 51 1854 1024 441 1869 293 153 2554 179
637,174 1358 2008 2770 11 3185 2685 375 517 730 1525 515 1667 86 233 67 1077 93 698 1724 279 476 412 2696 950 1603 205 543 2238 1852 39 2907 427 3050 2419 2408 1835 713 229 1050 758 441 1531 198 2870 908 0 692 639 361
638,910 1385 311 1399 151 1713 56 523 170 723 2056 2235 1464 366 1813 1759 677 3113 639 823 2719 411 338 278 590 427 38 2452 933 2180 103 503 117 348 684 516 598 2677 951 2950 206 1898 181 81 2846 93 40 1331 1913 1188
639,558 2413 716 1985 0 1907 354 11 17 1257 21 544 99 6 273 34 79 3196 2130 2910 388 449 136 22 3125 106 549 422 86 3026 315 94 5 429 983 2190 69 175 2999 39 1369 1954 1139 1588 761 491 535 1492 357 2587
640,2170 353 499 1038 719 2113 502 1635 39 2167 621 2461 781 2276 175 11 213 2220 3 922 1059 529 2721 1227 2389 2720 253 448 2488 1118 85 1657 380 1991 1654 2920 2022 386 452 2039 1042 2430 949 1404 2246 2342 853 2269 486 1270
641,191 513 876 4 3172 897 900 939 38 1323 594 1464 2631 198 271 2394 2352 129 479 93 87 349 754 372 432 352 1892 2677 1356 150 727 233 2652 2008 173 2735 2137 11 201 550 3050 480 2547 2389 189 811 297 54 1170 175
642,3129 2138 539 1450 1412 10 422 1832 1135 2654 278 2764 418 1464 2761 728 326 1598 350 962 638 2492 309 66 523 1232 63 1067 390 2901 1319 2386 1553 1403 1408 1321 2788 1693 786 2459 257 2725 2601 2317 2970 1771 56 2198 405 1933
643,1906 709 1293 1 21 720 201 198 550 1405 348 3 153 991 1603 435 572 243 151 1277 1014 2034 2300 179 1960 384 3101 1856 1891 86 2440 957 1540 693 108 598 415 411 1631 2305 694 197 949 2235 665 1879 1964 1832 1598 16
644,43 1001 2124 903 876 2138 813 786 2176 728 2291 684 2358 63 3030 29 2629 9 546 2654 2683 539 2934 161 2935 1701 1332 1533 1550 1554 1321 1576 84 1284 1602 1605 1232 190 1703 1156 1747 1771 1140 1864 1872 115 1124 1938 1116 14
645,1986 2203 1954 1233 2276 1272 1933 21 2290 558 723 2003 76 2879 2275 1790 331 786 832 964 621 2013 1052 2572 122 1653 2323 348 305 1588 690 1322 1135 2415 418 577 1164 1321 124 3075 84 2788 1642 508 1403 134 2432 1297 1536 92
646,39 448 1070 549 341 3011 1415 1960 1892 435 2547 1110 1981 11 2801 1574 2408 2892 2452 634 1074 2257 2708 173 2136 517 1378 1178 1404 1833 1385 1964 1203 551 2365 12 1373 2102 3062 2588 229 543 532 2696 641 1207 2071 2587 468 86
647,21 372 931 3122 56 1647 985 69 1740 170 1813 206 2129 2646 942 87 2145 1729 305 891 519 1977 2056 2764 998 2213 1310 2725 841 2896 1835 1560 1702 2124 600 2403 1401 3 2401 754 1550 1893 191 2 145 3030 1413 54 2602 155
648,640 539 2634 1553 211 786 1525 425 2882 599 2273 638 2211 2202 2939 3041 516 592 76 2383 2468 754 271 200 3118 2013 1739 443 963 893 1087 383 2432 3076 21 1597 1994 380 463 2834 1429 2824 88 1939 1809 484 20 2063 1109 2490
649,1079 432 408 1550 2597 449 377 775 2733 1854 1720 1500 502 510 262 2899 2517 672 1103 880 898 105 2526 2902 415 1590 1819 438 648 2522 1604 2178 2786 1169 1220 902 569 2610 935 423 2760 592 168 2079 1283 2718 218 90 2519 22
